record_id,product_name,product_type,price_usd,price_raw,price_note,commission_type,commission_pct,commission_flat_usd,commission_raw,net_earnings_per_sale_usd,earnings_per_cart_visitor,cart_conversion_pct,cancellation_rate_pct,vendor,online_since_raw,online_since_iso,product_age_days,payment_method,promotion_status,has_sales_page_link,has_affiliate_support_link,sales_page_url,affiliate_support_url,digistore24_product_url,description,category,derived_niche,source_page,parse_flags
870,Urgent Millionaire Switch,Member area and video courses,43.29,$43.29,exact,percent,75.00,UNKNOWN,75.00%,32.46,UNKNOWN,UNKNOWN,UNKNOWN,verifydata,2/24/25,2025-02-24,546,UNKNOWN,Request promotion,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,education-courses,9,
871,Cat Body Language,E-books,23.40,$23.40,exact,percent,50.00,UNKNOWN,50.00%,11.70,UNKNOWN,UNKNOWN,UNKNOWN,MyoWinKyaw,9/24/24,2024-09-24,699,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,pets,9,
872,AI-Generated Aesthetic Masterpieces,Downloads,7.86,$7.86,exact,percent,50.00,UNKNOWN,50.00%,3.93,UNKNOWN,UNKNOWN,UNKNOWN,moneywithangie,9/8/25,2025-09-08,350,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ai-software,9,
873,Photomizer 3 Premium – Intelligent Photo Enhancement,Software,39.32,$39.32,exact,percent,50.00,UNKNOWN,50.00%,19.67,UNKNOWN,UNKNOWN,UNKNOWN,engelmann-software,9/29/23,2023-09-29,1060,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ai-software,9,
874,BookCoverly Book Cover Software for Paperback and Ebooks,Software,113.48,$113.48,exact,percent,50.00,UNKNOWN,50.00%,56.74,UNKNOWN,UNKNOWN,UNKNOWN,agelessmoxie,4/11/21,2021-04-11,1961,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ai-software,9,
875,Promote this new Natural Sleep offer from legendary MD Dr. A,Supplements - health,59.90,$59.90,exact,percent,65.00,UNKNOWN,65.00%,22.78,UNKNOWN,UNKNOWN,UNKNOWN,AlSearsMD,8/29/24,2024-08-29,725,UNKNOWN,Request promotion,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,health-supplement,9,
876,Animal Mandalas Coloring Book,E-books,10.53,$10.53,exact,percent,70.00,UNKNOWN,70.00%,7.37,UNKNOWN,UNKNOWN,UNKNOWN,+,4/14/25,2025-04-14,497,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,9,
877,Contract Aura | AI contract generator tool script,Downloads,74.87,$74.87,exact,percent,75.00,UNKNOWN,75.00%,56.16,UNKNOWN,UNKNOWN,UNKNOWN,praneet_brar,4/29/25,2025-04-29,482,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,survival-preparedness,9,
878,AI + Profit Masterclass,Downloads,43.29,$43.29,exact,percent,40.00,UNKNOWN,40.00%,17.31,UNKNOWN,UNKNOWN,UNKNOWN,izipayments,7/1/25,2025-07-01,419,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ai-software,9,
879,Understanding and Overcoming Depression,E-books,11.70,$11.70,exact,percent,60.00,UNKNOWN,60.00%,7.02,UNKNOWN,UNKNOWN,UNKNOWN,Hei-Mel,9/30/25,2025-09-30,328,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,mental-wellbeing,9,
880,Simple Mindfulness Techniques to Reduce Stress,E-books,16.37,$16.37,exact,percent,70.00,UNKNOWN,70.00%,11.45,UNKNOWN,UNKNOWN,UNKNOWN,TheHealthyLivingHub,12/17/25,2025-12-17,250,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,mental-wellbeing,9,
881,LightSteps Pro,Supplements - health,0.00,$0.00,exact,percent,65.00,UNKNOWN,65.00%,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LightStepsPro,11/28/25,2025-11-28,269,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,health-supplement,9,NO_NET_EARNINGS
882,FemiCore,Supplements - health,0.00,$0.00,exact,percent,65.00,UNKNOWN,65.00%,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,FemiCore,1/13/26,2026-01-13,223,UNKNOWN,Request promotion,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,health-supplement,9,NO_NET_EARNINGS
883,Oxy Dental Pro,Supplements - health,0.00,$0.00,exact,percent,65.00,UNKNOWN,65.00%,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,OxyDentalPro,1/23/26,2026-01-23,213,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,health-supplement,9,NO_NET_EARNINGS
884,Protein Done Right - High Protein Secrets,E-books,12.00,$12.00,exact,percent,70.00,UNKNOWN,70.00%,8.40,UNKNOWN,UNKNOWN,UNKNOWN,Digitaliest,5/13/26,2026-05-13,103,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,9,
885,Reverse auctions with bid-form.com,Software,10.52,$10.52,exact,percent,15.00,UNKNOWN,15.00%,1.58,UNKNOWN,UNKNOWN,UNKNOWN,digital-railways,5/14/26,2026-05-14,102,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ai-software,9,
886,Shopify Launch Made Simple-50% Affiliate Commission,Downloads,19.89,$19.89,exact,percent,50.00,UNKNOWN,50.00%,9.94,UNKNOWN,UNKNOWN,UNKNOWN,moneywithangie,5/14/26,2026-05-14,102,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,make-money-online,9,
887,Métabo-Cycle 45 — Carb Rotation Method for Women 45+,Downloads,197.00,$197,exact,percent,70.00,UNKNOWN,70.00%,102.90,UNKNOWN,UNKNOWN,UNKNOWN,Harmoniabybeatrix,5/15/26,2026-05-15,101,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,9,
888,80% Commission · 60-Day Done-For-You Carnivore Plan,E-books,43.29,$43.29,exact,percent,80.00,UNKNOWN,80.00%,34.63,UNKNOWN,UNKNOWN,UNKNOWN,goldinline,5/18/26,2026-05-18,98,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,9,
889,Earn 50% Commission Promoting 5-Star Nail Education Courses,Member area and video courses,311.99,$311.99,exact,percent,50.00,UNKNOWN,50.00%,156.00,UNKNOWN,UNKNOWN,UNKNOWN,info5a25,5/18/26,2026-05-18,98,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,beauty-skincare,9,
890,Nail Stamping Secrets: From Polka Dots to Chrome,Member area and video courses,47.99,$47.99,exact,percent,70.00,UNKNOWN,70.00%,33.59,UNKNOWN,UNKNOWN,UNKNOWN,info5a25,5/18/26,2026-05-18,98,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,beauty-skincare,9,
891,"Oval Nail Shape Mastery [Excellent course, easy to sell]",Member area and video courses,59.99,$59.99,exact,percent,70.00,UNKNOWN,70.00%,41.99,UNKNOWN,UNKNOWN,UNKNOWN,info5a25,5/18/26,2026-05-18,98,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,beauty-skincare,9,
892,Square Nail Shape Mastery,Member area and video courses,59.99,$59.99,exact,percent,50.00,UNKNOWN,50.00%,30.00,UNKNOWN,UNKNOWN,UNKNOWN,info5a25,5/18/26,2026-05-18,98,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,beauty-skincare,9,
893,Problem Nails Masterclass,Member area and video courses,131.99,$131.99,exact,percent,50.00,UNKNOWN,50.00%,66.00,UNKNOWN,UNKNOWN,UNKNOWN,info5a25,5/18/26,2026-05-18,98,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,beauty-skincare,9,
894,Ebook - The Comfort Series,E-books,11.69,$11.69,exact,percent,50.00,UNKNOWN,50.00%,5.85,UNKNOWN,UNKNOWN,UNKNOWN,joebgesbuchverleger39ac,5/19/26,2026-05-19,97,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,9,
895,Ebook - The Control Series,E-books,31.59,$31.59,exact,percent,50.00,UNKNOWN,50.00%,15.79,UNKNOWN,UNKNOWN,UNKNOWN,joebgesbuchverleger39ac,5/19/26,2026-05-19,97,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,9,
896,Ebook - The Independence Series,E-books,11.69,$11.69,exact,percent,50.00,UNKNOWN,50.00%,5.85,UNKNOWN,UNKNOWN,UNKNOWN,joebgesbuchverleger39ac,5/19/26,2026-05-19,97,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,9,
897,Ebook - The Self-Mastery System,E-books,25.14,$25.14,exact,percent,50.00,UNKNOWN,50.00%,12.58,UNKNOWN,UNKNOWN,UNKNOWN,joebgesbuchverleger39ac,5/19/26,2026-05-19,97,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,9,
898,Ebook - The Deception Series,E-books,11.69,$11.69,exact,percent,50.00,UNKNOWN,50.00%,5.85,UNKNOWN,UNKNOWN,UNKNOWN,joebgesbuchverleger39ac,5/19/26,2026-05-19,97,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,9,
899,Ebook - The Fulfillment Series,E-books,11.69,$11.69,exact,percent,50.00,UNKNOWN,50.00%,5.85,UNKNOWN,UNKNOWN,UNKNOWN,joebgesbuchverleger39ac,5/19/26,2026-05-19,97,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,9,
900,Ebook - The Connection Series,E-books,11.69,$11.69,exact,percent,50.00,UNKNOWN,50.00%,5.85,UNKNOWN,UNKNOWN,UNKNOWN,joebgesbuchverleger39ac,5/19/26,2026-05-19,97,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,9,
901,Ebook - The Human Condition System,E-books,26.90,$26.90,exact,percent,50.00,UNKNOWN,50.00%,13.45,UNKNOWN,UNKNOWN,UNKNOWN,joebgesbuchverleger39ac,5/19/26,2026-05-19,97,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,10,
902,Premium Course - Advanced Liquidity and Smart Money Trading,Member area and video courses,400.00,$400,exact,percent,55.00,UNKNOWN,55.00%,66.00,UNKNOWN,UNKNOWN,UNKNOWN,oraclefx,5/20/26,2026-05-20,96,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,forex-crypto-trading,10,
903,Mastery Course-Forex Risk Management and Capital Protection,Member area and video courses,150.00,$150,exact,percent,50.00,UNKNOWN,50.00%,25.00,UNKNOWN,UNKNOWN,UNKNOWN,oraclefx,5/20/26,2026-05-20,96,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,forex-crypto-trading,10,
904,Premium Course - The Smart Money Concepts for Forex Trading,Member area and video courses,400.00,$400,exact,percent,60.00,UNKNOWN,60.00%,72.00,UNKNOWN,UNKNOWN,UNKNOWN,oraclefx,5/20/26,2026-05-20,96,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,forex-crypto-trading,10,
905,Premium Course - Supply and Demand Forex Trading Strategy,Member area and video courses,400.00,$400,exact,percent,60.00,UNKNOWN,60.00%,72.00,UNKNOWN,UNKNOWN,UNKNOWN,oraclefx,5/20/26,2026-05-20,96,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,forex-crypto-trading,10,
906,Mastery Course - The Engulfing Bar Forex Trading Strategy,Member area and video courses,350.00,$350,exact,percent,50.00,UNKNOWN,50.00%,40.00,UNKNOWN,UNKNOWN,UNKNOWN,oraclefx,5/20/26,2026-05-20,96,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,forex-crypto-trading,10,
907,Mastery Course - Inside Bar Forex Trading Strategy,Member area and video courses,350.00,$350,exact,percent,50.00,UNKNOWN,50.00%,40.00,UNKNOWN,UNKNOWN,UNKNOWN,oraclefx,5/20/26,2026-05-20,96,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,forex-crypto-trading,10,
908,Mastery Course - The Pin Bar Forex Trading Strategy,Member area and video courses,350.00,$350,exact,percent,50.00,UNKNOWN,50.00%,40.00,UNKNOWN,UNKNOWN,UNKNOWN,oraclefx,5/20/26,2026-05-20,96,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,forex-crypto-trading,10,
909,Mastery Course-Multi-Timeframe Trading and Top-Down Analysis,Member area and video courses,150.00,$150,exact,percent,50.00,UNKNOWN,50.00%,25.00,UNKNOWN,UNKNOWN,UNKNOWN,oraclefx,5/20/26,2026-05-20,96,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,forex-crypto-trading,10,
910,Premium Course - Forex Trading Strategies Masterclass,Member area and video courses,400.00,$400,exact,percent,60.00,UNKNOWN,60.00%,72.00,UNKNOWN,UNKNOWN,UNKNOWN,oraclefx,5/20/26,2026-05-20,96,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,forex-crypto-trading,10,
911,Mastery Course - The Candlestick Patterns and Price Action,Member area and video courses,150.00,$150,exact,percent,50.00,UNKNOWN,50.00%,25.00,UNKNOWN,UNKNOWN,UNKNOWN,oraclefx,5/20/26,2026-05-20,96,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,education-courses,10,
912,Beyond Charts and Signals,E-books,25.00,$25.00,exact,percent,60.00,UNKNOWN,60.00%,15.00,UNKNOWN,UNKNOWN,UNKNOWN,George-Akama,5/21/26,2026-05-21,95,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,10,
913,Life By Design: A Practical Guide to Personal Strategic Plan,E-books,25.00,$25.00,exact,percent,50.00,UNKNOWN,50.00%,12.50,UNKNOWN,UNKNOWN,UNKNOWN,George-Akama,5/21/26,2026-05-21,95,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,10,
914,Test smilling headline,Deliverable,51.48,$51.48,exact,percent,10.00,UNKNOWN,10.00%,0.58,UNKNOWN,UNKNOWN,UNKNOWN,team24-zahmad,5/22/26,2026-05-22,94,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,health-supplement,10,
915,"Promote ""Dining With Jesus"" | E-book | Easy Fun Sell!",Downloads,12.99,$12.99,exact,percent,65.00,UNKNOWN,65.00%,8.44,UNKNOWN,UNKNOWN,UNKNOWN,+,5/22/26,2026-05-22,94,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,10,
916,Affiliate Invitation – Promote 7‑Day Balanced Meal Plan,E-books,16.00,$16.00,exact,percent,50.00,UNKNOWN,50.00%,8.00,UNKNOWN,UNKNOWN,UNKNOWN,Nancy021,5/23/26,2026-05-23,93,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,make-money-online,10,
917,"Promote ""Do It Now"" Digital Guide for Motivation",Downloads,14.00,$14.00,exact,percent,60.00,UNKNOWN,60.00%,8.40,UNKNOWN,UNKNOWN,UNKNOWN,Nancy021,5/23/26,2026-05-23,93,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,10,
918,ClaimReady Home Loss Organizer – Windows Software,Software,33.93,$33.93,exact,percent,40.00,UNKNOWN,40.00%,13.57,UNKNOWN,UNKNOWN,UNKNOWN,EnricoLanciani,5/24/26,2026-05-24,92,UNKNOWN,Request promotion,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ai-software,10,
919,Monthly Bill Cut Assistant Premium – Windows Software,Software,33.93,$33.93,exact,percent,40.00,UNKNOWN,40.00%,13.57,UNKNOWN,UNKNOWN,UNKNOWN,EnricoLanciani,5/25/26,2026-05-25,91,UNKNOWN,Request promotion,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ai-software,10,
920,Earn 50% Commission Promoting The Sky Pirate's Secret Map,Downloads,9.99,$9.99,exact,percent,50.00,UNKNOWN,50.00%,5.00,UNKNOWN,UNKNOWN,UNKNOWN,Kidora_Stories,5/27/26,2026-05-27,89,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,10,
921,Earn 50% Commission Promoting The Cloud Kingdom Quest,Downloads,9.99,$9.99,exact,percent,50.00,UNKNOWN,50.00%,5.00,UNKNOWN,UNKNOWN,UNKNOWN,Kidora_Stories,5/27/26,2026-05-27,89,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,10,
922,Earn 50% Commission Promoting The Floating Island Mystery,Downloads,9.99,$9.99,exact,percent,50.00,UNKNOWN,50.00%,5.00,UNKNOWN,UNKNOWN,UNKNOWN,Kidora_Stories,5/27/26,2026-05-27,89,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,10,
923,Earn 50% Commission Promoting Sky Legends Bedtime Bundle,Downloads,27.00,$27,exact,percent,50.00,UNKNOWN,50.00%,13.50,UNKNOWN,UNKNOWN,UNKNOWN,Kidora_Stories,5/27/26,2026-05-27,89,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,10,
924,Earn Commission Promoting Sky Legends Activity Pack,Downloads,7.99,$7.99,exact,flat,UNKNOWN,3.00,$3.00,3.00,UNKNOWN,UNKNOWN,UNKNOWN,Kidora_Stories,5/27/26,2026-05-27,89,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,10,COMMISSION_FLAT
925,Mastery Course - Forex Market Structure and Price Action,Member area and video courses,150.00,$150.00,exact,percent,50.00,UNKNOWN,50.00%,75.00,UNKNOWN,UNKNOWN,UNKNOWN,oraclefx,5/28/26,2026-05-28,88,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,forex-crypto-trading,10,
926,Emergency Pantry Meals System - 180+ Shelf-Stable Meal Ideas,E-books,37.00,$37.00,exact,percent,70.00,UNKNOWN,70.00%,25.90,UNKNOWN,UNKNOWN,UNKNOWN,joaomr,5/28/26,2026-05-28,88,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,10,
927,Launch Your Own Digistore24 Vendor Offer — Done For You.,Remote service provided electronically,2254.00,"$2,254.00",exact,percent,50.00,UNKNOWN,50.00%,1127.00,UNKNOWN,UNKNOWN,UNKNOWN,ZeroToCommission,5/28/26,2026-05-28,88,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,10,
928,Ebook - The Digital Earning Starter Guide,E-books,29.99,$29.99,exact,percent,50.00,UNKNOWN,50.00%,15.00,UNKNOWN,UNKNOWN,UNKNOWN,oraclefx,5/29/26,2026-05-29,87,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,10,
929,Icebreak – The No-Cringe Approach To Talking With Women,E-books,27.00,$27.00,exact,percent,70.00,UNKNOWN,70.00%,18.90,UNKNOWN,UNKNOWN,UNKNOWN,markopavisic9281,5/29/26,2026-05-29,87,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,10,
930,90-Day Proven Fat Loss Challenge,Downloads,147.00,$147.00,exact,percent,65.00,UNKNOWN,65.00%,95.55,UNKNOWN,UNKNOWN,UNKNOWN,francesco9fc5,5/29/26,2026-05-29,87,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,10,
931,Easy AI eBook Writer,Software,29.99,$29.99,exact,percent,50.00,UNKNOWN,50.00%,15.00,UNKNOWN,UNKNOWN,UNKNOWN,oraclefx,5/29/26,2026-05-29,87,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ai-software,10,
932,Lets-Dance - Partner Programm Schools,Member area and video courses,831.80,$831.80,exact,percent,30.00,UNKNOWN,30.00%,249.54,UNKNOWN,UNKNOWN,UNKNOWN,Laphosio,5/31/26,2026-05-31,85,UNKNOWN,Request promotion,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,education-courses,10,
933,Digital Detox Ebook,E-books,29.99,$29.99,exact,percent,50.00,UNKNOWN,50.00%,15.00,UNKNOWN,UNKNOWN,UNKNOWN,oraclefx,6/1/26,2026-06-01,84,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,health-supplement,10,
934,Ebook - The Unlived Live Series,E-books,11.69,$11.69,exact,percent,50.00,UNKNOWN,50.00%,5.85,UNKNOWN,UNKNOWN,UNKNOWN,joebgesbuchverleger39ac,6/1/26,2026-06-01,84,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,10,
935,Earn 65% Commission Promoting WeGoSlim - Weight Loss,Supplements - for slimming,158.00,$158.00,exact,percent,65.00,UNKNOWN,65.00%,102.70,UNKNOWN,UNKNOWN,UNKNOWN,nexmmedia5a4e,6/1/26,2026-06-01,84,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,weight-loss,10,
936,The Simple Slim Kitchen,E-books,37.00,$37.00,exact,percent,70.00,UNKNOWN,70.00%,25.90,UNKNOWN,UNKNOWN,UNKNOWN,joaomr,6/2/26,2026-06-02,83,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,weight-loss,10,
937,Ebook - The Inner Life Series,E-books,11.69,$11.69,exact,percent,50.00,UNKNOWN,50.00%,5.85,UNKNOWN,UNKNOWN,UNKNOWN,joebgesbuchverleger39ac,6/3/26,2026-06-03,82,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,10,
938,Beginner-Friendly CPA Marketing Guide,E-books,97.00,$97.00,exact,percent,50.00,UNKNOWN,50.00%,48.50,UNKNOWN,UNKNOWN,UNKNOWN,ZeroToCommission,6/3/26,2026-06-03,82,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,10,
939,this is a test,Deliverable,70.00,$70.00,exact,percent,50.00,UNKNOWN,50.00%,35.00,UNKNOWN,UNKNOWN,UNKNOWN,team24-gmurillo,6/4/26,2026-06-04,81,UNKNOWN,Request promotion,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,health-supplement,10,
940,Overcoming Fear of the Future,E-books,29.00,$29.00,exact,percent,40.00,UNKNOWN,40.00%,11.60,UNKNOWN,UNKNOWN,UNKNOWN,mars86,6/4/26,2026-06-04,81,UNKNOWN,Request promotion,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,10,
941,Ebook - The Action System,E-books,11.69,$11.69,exact,percent,50.00,UNKNOWN,50.00%,5.85,UNKNOWN,UNKNOWN,UNKNOWN,joebgesbuchverleger39ac,6/5/26,2026-06-05,80,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,10,
942,Ebook - The Authentic Self System,E-books,26.90,$26.90,exact,percent,50.00,UNKNOWN,50.00%,13.45,UNKNOWN,UNKNOWN,UNKNOWN,joebgesbuchverleger39ac,6/5/26,2026-06-05,80,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,10,
943,Promote BillMatik – 30% Recurring Commission,Software,97.00,$97.00,exact,percent,30.00,UNKNOWN,30.00%,29.10,UNKNOWN,UNKNOWN,UNKNOWN,MentorSuccess,6/7/26,2026-06-07,78,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ai-software,10,
944,Earn 50% Commission Promoting Dinosaur Rift Bedtime Bundle,Downloads,27.00,$27,exact,percent,50.00,UNKNOWN,50.00%,13.50,UNKNOWN,UNKNOWN,UNKNOWN,Kidora_Stories,6/7/26,2026-06-07,78,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,10,
945,Earn 50% Commission Promoting The Dinosaur Island,Downloads,9.99,$9.99,exact,percent,50.00,UNKNOWN,50.00%,5.00,UNKNOWN,UNKNOWN,UNKNOWN,Kidora_Stories,6/7/26,2026-06-07,78,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,10,
946,Earn 50% Commission Promoting The Lost Dino Egg,Downloads,9.99,$9.99,exact,flat,UNKNOWN,5.00,$5.00,5.00,UNKNOWN,UNKNOWN,UNKNOWN,Kidora_Stories,6/8/26,2026-06-08,77,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,10,COMMISSION_FLAT
